pid,displayTitle,hasPart,dmDate,isMemberOfCollection,identifier,dpExtRef,restore_id,restore_md5,restore_filename,restore_filepath,restore_bytes,file_extension
umd:689244,Symphonic Scenario from “South Pacific”,umd:689245,2003-05-10T05:00:00Z,umd:3392,univarch-054902-0008,http://streamer.lib.umd.edu/ssdcms/i.do?u=8cd4af1803e74f0,9395912,7e26048c969808af5b9ef0a96a41df32,univarch-054902-0008.wav,/libr/archives/projectsexport/DCR_Projects_Archive074 - Date 982016/DCR Projects/Archive/univarch-054902-0008.wav,173953964,wav
umd:689238,Cakewalk Suite -- Grand Walkaround,umd:689239,2003-05-10T05:00:00Z,umd:3392,univarch-054902-0005,http://streamer.lib.umd.edu/ssdcms/i.do?u=59e346ac10fc4d4,9395464,603287479b115035a6dbc38ecc817355,univarch-054902-0005.wav,/libr/archives/projectsexport/DCR_Projects_Archive074 - Date 982016/DCR Projects/Archive/univarch-054902-0005.wav,31128764,wav
umd:689254,Seventy-Six Trombones from “The Music Man”,umd:689255,2004-05-08T05:00:00Z,umd:3392,univarch-054902-0013,http://streamer.lib.umd.edu/ssdcms/i.do?u=14a53da9f26746e,9395466,14b173f616c116b6b8626aebe4e4fc1d,univarch-054902-0013.wav,/libr/archives/projectsexport/DCR_Projects_Archive074 - Date 982016/DCR Projects/Archive/univarch-054902-0013.wav,33050348,wav
umd:689240,Cakewalk Suite -- Wallflower,umd:689241,2003-05-10T05:00:00Z,umd:3392,univarch-054902-0006,http://streamer.lib.umd.edu/ssdcms/i.do?u=e890a8587e794b5,9396389,3ff97f9904eecee1f489943d1bea7809,univarch-054902-0006.wav,/libr/archives/projectsexport/DCR_Projects_Archive074 - Date 982016/DCR Projects/Archive/univarch-054902-0006.wav,26297756,wav
umd:689242,Cakewalk Suite -- Gala Cakewalk,umd:689243,2003-05-10T05:00:00Z,umd:3392,univarch-054902-0007,http://streamer.lib.umd.edu/ssdcms/i.do?u=275afb58605644a,9396341,90ef9a3fe3c54342e810474b73e2f58e,univarch-054902-0007.wav,/libr/archives/projectsexport/DCR_Projects_Archive074 - Date 982016/DCR Projects/Archive/univarch-054902-0007.wav,45205484,wav
umd:689326,The Stars and Stripes Forever March,umd:689327,2003-05-10T05:00:00Z,umd:3392,univarch-054905-0009,http://streamer.lib.umd.edu/ssdcms/i.do?u=82b50d71ca9e476,9396149,ce9b90a772782572845751157a63e669,univarch-054905-0009.wav,/libr/archives/projectsexport/DCR_Projects_Archive074 - Date 982016/DCR Projects/Archive/univarch-054905-0009.wav,37425068,wav
umd:689312,Celebration Fanfare from “Stepping Stones”,umd:689313,1997-12-09T05:00:00Z,umd:3392,univarch-054905-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=0136b8f1aa9848a,9396010,636f93310e0419792652c3624beaa948,univarch-054905-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive074 - Date 982016/DCR Projects/Archive/univarch-054905-0002.wav,52063916,wav
umd:689246,Slava!,umd:689247,2004-02-29T05:00:00Z,umd:3392,univarch-054902-0009,http://streamer.lib.umd.edu/ssdcms/i.do?u=7f09c0e9e14f47d,9395583,0bd6a99a511a71575f808a55180ac3ad,univarch-054902-0009.wav,/libr/archives/projectsexport/DCR_Projects_Archive074 - Date 982016/DCR Projects/Archive/univarch-054902-0009.wav,39758252,wav
umd:690677,[Unlabeled],umd:690678,,umd:3392,labor-040143-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=a43a8e968d70493,9027490,daf43c53075e0c318e1657880fcc10c7,labor-040143-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive075 - Date 11102016/DCR Projects/Archive/labor-040143-0001.wav,87004358,wav
umd:700178,"Percussion Ensemble and Brass Choir, chamber recital, November 25, 1968",umd:700179,1968-11-25T05:00:00Z,umd:3392,scpa-031465-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=3e03a3ebff894ef,8873721,8b0d277790cfdd8f0ff87d870cbdd358,scpa-031465-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031465-0001.wav,1275827292,wav
umd:700180,"Arthur G. Green. Master of Music recital, tuba, November 22, 1968",umd:700181,1968-11-22T05:00:00Z,umd:3392,scpa-031466-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=b5f233c92a8346a,8873490,fb7f0f351dece12e287747dc667e600d,scpa-031466-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031466-0001.wav,947195678,wav
umd:700180,"Arthur G. Green. Master of Music recital, tuba, November 22, 1968",umd:700182,1968-11-22T05:00:00Z,umd:3392,scpa-031466-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=461d6a46e4d2491,8873516,05ff1113d23112dd68f04d8206cc0b1f,scpa-031466-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031466-0002.wav,1164923678,wav
umd:700172,"University of Maryland Symphony Orchestra, recital, May 11, 1967",umd:700173,1967-05-11T05:00:00Z,umd:3392,scpa-031463-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=07a034f4bde74d4,8873722,dd5a611a8983a45e7c56c5ed03e60e07,scpa-031463-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031463-0001.wav,1177411356,wav
umd:700172,"University of Maryland Symphony Orchestra, recital, May 11, 1967",umd:700174,1967-05-11T05:00:00Z,umd:3392,scpa-031463-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=302b4e454667410,8873660,395715bfe3fe4a362cf1b7098788d3d2,scpa-031463-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031463-0002.wav,1195267356,wav
umd:700166,"University of Maryland Trio, faculty recital, July 9, 1968",umd:700167,1968-07-09T05:00:00Z,umd:3392,scpa-031460-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=fcae23bc30c340b,8873267,57e44adf8350628ce59ee4f29dcdb2ee,scpa-031460-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031460-0001.wav,1195610076,wav
umd:700185,"Barbara Atherton, Master of Music recital, piano, May 14, 1967",umd:700186,1967-05-14T05:00:00Z,umd:3392,scpa-031468-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=1a5f8c236e3c4de,8873780,64ba21d832782ff25e16a6019399ddbc,scpa-031468-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031468-0001.wav,723480158,wav
umd:700183,"Barbara Atherton, Master of Music recital, piano, May 14, 1967",umd:700184,1967-05-14T05:00:00Z,umd:3392,scpa-031467-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=501c73171952485,8873521,d4983fb57149309ed96006014f7f0821,scpa-031467-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031467-0001.wav,363245150,wav
umd:700175,"James Anthony, Doctor of Musical Arts recital, piano, circa 1967",umd:700176,1967-01-01T05:00:00Z,umd:3392,scpa-031464-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=2ef4e6b26398429,8873692,aee54121a6e47115066f18d904fc3e16,scpa-031464-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031464-0001.wav,255358908,wav
umd:700175,"James Anthony, Doctor of Musical Arts recital, piano, circa 1967",umd:700177,1967-01-01T05:00:00Z,umd:3392,scpa-031464-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=9635c13fe0fd427,8873413,dda14904cde17bf4f0c06bc1a57cc22d,scpa-031464-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031464-0002.wav,840286908,wav
umd:700168,"University of Maryland Trio, faculty recital, undated",umd:700169,,umd:3392,scpa-031461-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=723025736ee2415,8873335,c59ee6a3d76c38fbbde0939d7c7f2206,scpa-031461-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031461-0001.wav,203738076,wav
umd:700159,"Unknown piano trio recital, undated",umd:700160,,umd:3392,scpa-031457-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=de6c4b918c714df,8873270,fd4365c7091811edfac83c5220fd1a57,scpa-031457-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-031457-0001.wav,283751388,wav
umd:701263,"Kenneth Pennington, faculty recital, voice, December 8, 1986",umd:701264,1986-12-08T05:00:00Z,umd:3392,scpa-031930-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=2a5cb2ab985d442,8874543,d3109a51f12eb38179a3b6edebba6383,scpa-031930-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031930-0001.wav,970742556,wav
umd:701263,"Kenneth Pennington, faculty recital, voice, December 8, 1986",umd:701265,1986-12-08T05:00:00Z,umd:3392,scpa-031930-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=5d82551448ec4bc,8874437,0dbf2f264b1a7e7346e27bd1e1542e10,scpa-031930-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031930-0002.wav,1213238556,wav
umd:701275,"University of Maryland Symphony Orchestra, recital, February 7, 1987",umd:701276,1987-02-07T05:00:00Z,umd:3392,scpa-031935-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=12a3c847aafb4b3,8873821,6ab461e2efccfb4bef5418f326ed8a95,scpa-031935-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-031935-0001.wav,1392667742,wav
umd:701275,"University of Maryland Symphony Orchestra, recital, February 7, 1987",umd:701277,1987-02-07T05:00:00Z,umd:3392,scpa-031935-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=9221f8a5c6cb4ea,8874214,438f638ccb15a62068f60e5811d651d3,scpa-031935-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-031935-0002.wav,1208467550,wav
umd:701260,"Robyn E. Lee, recital, voice, February 18, 1987",umd:701261,1987-02-18T05:00:00Z,umd:3392,scpa-031929-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=dcc0add06e1e4c3,8874570,50f8251f35d7e5e7cb195a7886dbba27,scpa-031929-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031929-0001.wav,822134556,wav
umd:701260,"Robyn E. Lee, recital, voice, February 18, 1987",umd:701262,1987-02-18T05:00:00Z,umd:3392,scpa-031929-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=4289efaeaba3443,8874414,9ec30ddeebd25c99266c6e5b6a2261fc,scpa-031929-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031929-0002.wav,984566556,wav
umd:701266,"Julia Larson, Master of Music recital, flute, May 13, 1986",umd:701267,1986-05-13T05:00:00Z,umd:3392,scpa-031931-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=7ff1d465cf6840e,8874922,8cda23e8f9b268670dc3f064804e83c1,scpa-031931-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031931-0001.wav,1266155100,wav
umd:701266,"Julia Larson, Master of Music recital, flute, May 13, 1986",umd:701268,1986-05-13T05:00:00Z,umd:3392,scpa-031931-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=56faef09e75f454,8874433,45fa46d173678ee0e4c0d1358fb65645,scpa-031931-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031931-0002.wav,1316843100,wav
umd:701139,"Marilyn Hall, Master of Music recital, flute, May 17, 1970",umd:701140,1970-05-17T05:00:00Z,umd:3392,scpa-031887-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=eff4e23f904e444,8874629,03984931392635deb4d3e1c409a06309,scpa-031887-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031887-0001.wav,700688988,wav
umd:701139,"Marilyn Hall, Master of Music recital, flute, May 17, 1970",umd:701141,1970-05-17T05:00:00Z,umd:3392,scpa-031887-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=ded0b7451d6247d,8874661,6d3836d5b5f1b6820a2f8a7b807e822f,scpa-031887-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031887-0002.wav,672176988,wav
umd:701123,"University of Maryland Trio, faculty recital, November 5, 1969",umd:701124,1969-11-05T05:00:00Z,umd:3392,scpa-031881-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=dea844aa8db2414,8874639,88526225cc2b324b0bb8d675a5cb5338,scpa-031881-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031881-0001.wav,467290044,wav
umd:701123,"University of Maryland Trio, faculty recital, November 5, 1969",umd:701125,1969-11-05T05:00:00Z,umd:3392,scpa-031881-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=7c5552892e2c4b8,8874885,a8151dc2d62888f0649b21a49a51c270,scpa-031881-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031881-0002.wav,390394044,wav
umd:701129,"Bernard McWilliams, Master of Music recital, viola, May 11, 1969",umd:701130,1969-05-11T05:00:00Z,umd:3392,scpa-031883-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=3f98e65931a94ba,8874516,b420f95d1d31081101bb323581d0c394,scpa-031883-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031883-0001.wav,633178044,wav
umd:701129,"Bernard McWilliams, Master of Music recital, viola, May 11, 1969",umd:701131,1969-05-11T05:00:00Z,umd:3392,scpa-031883-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=f12ce5c876df42d,8875039,24e5b5752654e53aad268492da870603,scpa-031883-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031883-0002.wav,673210044,wav
umd:701126,"Stewart Gordon, faculty recital,  piano, October 4, 1970",umd:701127,1970-10-04T05:00:00Z,umd:3392,scpa-031882-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=76b79608a58a471,8874813,69680dcaf03c19a18c2355cefb883166,scpa-031882-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031882-0001.wav,268997148,wav
umd:701126,"Stewart Gordon, faculty recital,  piano, October 4, 1970",umd:701128,1970-10-04T05:00:00Z,umd:3392,scpa-031882-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=43f7ffe77e5447c,8874860,1aae8aeb124eb96282cda0f8dfea4b3e,scpa-031882-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031882-0002.wav,565637148,wav
umd:701134,"Michael Harendza, Doctor of Musical Arts recital, piano, May 17, 1969",umd:701135,1969-05-17T05:00:00Z,umd:3392,scpa-031885-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=b812cd8a687d484,8874835,6ee28704a897aeaa1a9cb15ad46e5f75,scpa-031885-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031885-0001.wav,426512988,wav
umd:701134,"Michael Harendza, Doctor of Musical Arts recital, piano, May 17, 1969",umd:701136,1969-05-17T05:00:00Z,umd:3392,scpa-031885-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=75739bb2cec9499,8874417,b49b6b36179541c932a0e5de85335831,scpa-031885-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/13152/Preservation Master/scpa-031885-0002.wav,739568988,wav
umd:701839,"William Montgomery, master class, flute, July 11, 1981",umd:701840,1981-07-11T05:00:00Z,umd:3392,scpa-032150-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=5197611a558a493,8874123,07cdd497e3ae8a120c92a2108da3980d,scpa-032150-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-032150-0001.wav,1392604956,wav
umd:701823,"Mary Frances Gracia, Doctor of Musical Arts recital, voice, September 28, 1976",umd:701824,1976-09-28T05:00:00Z,umd:3392,scpa-032142-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=a2b6d4de79e84ae,8873321,e8d6c75fb9b8c853ecd3547076c85939,scpa-032142-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-032142-0001.wav,920112732,wav
umd:701821,"Phyllis Bryn-Julson, faculty recital, voice, September 19, 1976",umd:701822,1976-09-19T05:00:00Z,umd:3392,scpa-032141-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=0e02ed6f08c04c4,8873631,51906649d8fe6bc376453bcbd3d4c2a1,scpa-032141-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-032141-0001.wav,1039920732,wav
umd:701827,"Nelita True, faculty recital, piano, October 5, 1976",umd:701828,1976-10-05T05:00:00Z,umd:3392,scpa-032144-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=249fabd99fc94da,8873353,dc818a3747eaa7135a835e0df7898be5,scpa-032144-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-032144-0001.wav,1499330844,wav
umd:701841,"James McDonald, faculty recital, voice, September 20, 1981",umd:701842,1981-09-20T05:00:00Z,umd:3392,scpa-032151-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=d4725cd15e75429,8873917,b408cfe2191823f109fb98d505b5b08a,scpa-032151-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-032151-0001.wav,1216232030,wav
umd:701843,"Donald Reinhold, Doctor of Musical Arts recital, piano, September 9, 1981",umd:701844,1981-09-09T05:00:00Z,umd:3392,scpa-032152-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=ad499aae9a7d476,8874316,c761aea919e2f8e04d31b0e62330cbd9,scpa-032152-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-032152-0001.wav,963368030,wav
umd:701845,"Donald Reinhold, Doctor of Musical Arts recital, piano, September 9, 1981",umd:701846,1981-09-09T05:00:00Z,umd:3392,scpa-032153-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=5d65355f785a435,8874197,6a794aeadf8a100140548b1aae519997,scpa-032153-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-032153-0001.wav,1158056028,wav
umd:701812,"Barbara Beach, Doctor of Musical Arts recital, piano, July 14, 1976",umd:701813,1976-07-14T05:00:00Z,umd:3392,scpa-032138-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=b08766c0d165499,8873329,ea17f14ec3b3784ed843a5029f5ff74f,scpa-032138-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-032138-0001.wav,1333374876,wav
umd:701812,"Barbara Beach, Doctor of Musical Arts recital, piano, July 14, 1976",umd:701814,1976-07-14T05:00:00Z,umd:3392,scpa-032138-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=2c615202c9d740b,8873441,ca2a542ff24f8c9702b9ca8e15aad7ba,scpa-032138-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12948/Preservation Master/scpa-032138-0002.wav,1146174876,wav
umd:701829,"Norman Heim, faculty recital, clarinet, October 11, 1976",umd:701830,1976-10-11T05:00:00Z,umd:3392,scpa-032145-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=8260706ce0104d7,8874136,6509dd360801ec907753a6efec9447d6,scpa-032145-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-032145-0001.wav,1819586844,wav
umd:702308,"A Night of Opera, faculty recital, voice, November 13, 1977",umd:702309,1977-11-13T05:00:00Z,umd:3392,scpa-032367-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=6d1c2761fefb45b,8875659,c8577fdde59187e690c3aa3a5ffa9775,scpa-032367-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12946/Preservation Master/scpa-032367-0001.wav,1152571500,wav
umd:702306,"A Night of Opera, faculty recital, voice, November 13, 1977",umd:702307,1977-11-13T05:00:00Z,umd:3392,scpa-032366-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=583a68289bcf4dd,8875665,f29f5aa4691b29f52cfb8a1120d3ba27,scpa-032366-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12946/Preservation Master/scpa-032366-0001.wav,904494492,wav
umd:702304,"Baroque Ensemble of the Collegium Musicum, chamber recital, November 9, 1977",umd:702305,1977-11-09T05:00:00Z,umd:3392,scpa-032365-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=e4d29a415fcd40e,8875670,077c50eea668662d6183130a9a207739,scpa-032365-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12946/Preservation Master/scpa-032365-0001.wav,1161390492,wav
umd:702266,"Chris Gekker, Doctor of Musical Arts lecture recital, trumpet, March 31, 1982",umd:702267,1982-03-31T05:00:00Z,umd:3392,scpa-032346-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=51b1a274496d432,8873924,2f849f444b4ac6ad03b07f915ff6fa3b,scpa-032346-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-032346-0001.wav,1175902812,wav
umd:702264,"Chris Gekker, Doctor of Musical Arts lecture recital, trumpet, March 31, 1982",umd:702265,1982-03-31T05:00:00Z,umd:3392,scpa-032345-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=75be769a6aa4461,8874380,32e4c27187d316982170ea07cdab5c32,scpa-032345-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-032345-0001.wav,1012894812,wav
umd:702261,"Margaret Otwell Craig, Doctor of Musical Arts recital, piano, May 9, 1979",umd:702262,1979-05-09T05:00:00Z,umd:3392,scpa-032344-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=e02e8d19952040b,8875412,9706aa5256967f998660ece1ec753802,scpa-032344-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12946/Preservation Master/scpa-032344-0001.wav,1240414812,wav
umd:702261,"Margaret Otwell Craig, Doctor of Musical Arts recital, piano, May 9, 1979",umd:702263,1979-05-09T05:00:00Z,umd:3392,scpa-032344-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=d69f05dceab3463,8875080,05a6d36f0aa91ca177e29d7ed4b7fef6,scpa-032344-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12946/Preservation Master/scpa-032344-0002.wav,218317972,wav
umd:702255,"University of Maryland Faculty Recital, faculty recital, circa March 18, 1970",umd:702256,1970-03-18T05:00:00Z,umd:3392,scpa-032341-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=6a481160375e42d,8873894,aaa4d15c0d819d9bc8b83ff28048043b,scpa-032341-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-032341-0001.wav,1560941532,wav
umd:702252,"Iowa String Quartet, visiting artist, chamber recital, February 26, 1970",umd:702253,1970-02-26T05:00:00Z,umd:3392,scpa-032340-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=0bd7a5ac8bc04fa,8873849,10449581fa6aaace49e7b521b0d4dfb9,scpa-032340-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-032340-0001.wav,718559100,wav
umd:702252,"Iowa String Quartet, visiting artist, chamber recital, February 26, 1970",umd:702254,1970-02-26T05:00:00Z,umd:3392,scpa-032340-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=af75ca125b6a444,8873899,63bac6a5c9381ee451f0081b145056fb,scpa-032340-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-032340-0002.wav,852479100,wav
umd:702257,"Michael J. Harendza, Doctor of Musical Arts lecture recital, piano, January 13, 1970",umd:702258,1970-01-13T05:00:00Z,umd:3392,scpa-032342-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=e70d262bec0f4e2,8874156,b40aa0285cdbeebe8ed11c5d937234f6,scpa-032342-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12947/Preservation Master/scpa-032342-0001.wav,556703100,wav
umd:702870,"Eric Himy, visiting artist, piano, February 28, 1981",umd:702871,1981-02-28T05:00:00Z,umd:3392,scpa-032625-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=e9dcbfca0fef4c7,8875221,bf91bf95c2aceaaba95cd3c234bf4a3e,scpa-032625-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12946/Preservation Master/scpa-032625-0001.wav,1029959964,wav
umd:702868,"Eric Himy, visiting artist, piano, February 28, 1981",umd:702869,1981-02-28T05:00:00Z,umd:3392,scpa-032624-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=4378831135964b3,8875572,93b5f925a5006f93e9039a56b539ba2c,scpa-032624-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12946/Preservation Master/scpa-032624-0001.wav,1540295964,wav
umd:702878,"Karen P. Zepp and Cheryl L. Hall, Master of Music recital, flute, February 22, 1981",umd:702879,1981-02-22T05:00:00Z,umd:3392,scpa-032629-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=923e1fbf283d4f2,8875585,f87ca0e5bd405292c4a1b52cdf70ddca,scpa-032629-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12946/Preservation Master/scpa-032629-0001.wav,1034976924,wav
umd:702876,"Karen P. Zepp and Cheryl L. Hall, Master of Music recital, flute, February 22, 1981",umd:702877,1981-02-22T05:00:00Z,umd:3392,scpa-032628-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=71b1212a37234a8,8875640,5fbaaf807fc970a1ce8d12ca87a6445a,scpa-032628-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12946/Preservation Master/scpa-032628-0001.wav,918624924,wav
umd:702872,"Beverly F. Beren, Doctor of Musical Arts recital, piano, February 26, 1981",umd:702873,1981-02-26T05:00:00Z,umd:3392,scpa-032626-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=5b586c9fc6f14a4,8875617,1c53d2e34c6d23ae1a48cebead652cd9,scpa-032626-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive073 - Date 10252016/som/12946/Preservation Master/scpa-032626-0001.wav,993671964,wav
